fd_id,firmzone,ground_elv,sqft,st_damcat,val_struct,cbfips,x,y
481131781,AE,13.225165049419402,1611.0,RES,139913.913,481677213003004,-95.084878,29.522767
481008112,AE,11.237563626756668,2452.0,RES,261505.034,481677215003005,-95.0741447,29.536643134
481099679,AE,9.662937926578522,1150.0,RES,165493.119,481677215002029,-95.048404,29.542865
481089798,AE,4.996719326257706,5448.0,RES,438240.092,481677258003047,-94.8393426,29.281444044
481149850,VE,4.996719326257706,1526.0,RES,191990.222,481677261001113,-94.94942279,29.19837791
481008777,AE,5.2005723022985455,1808.0,RES,214223.683,481677261002142,-95.067101,29.126345
481126149,AE,6.297445248451233,2048.95,RES,83539.6608,481677218004017,-94.92579471,29.479237036
481020078,AE,21.105116796150206,2014.0,RES,165837.007,481677233001018,-95.08494615,29.381410969
481150533,AE,6.673800095033646,768.0,RES,133292.681,481677261002100,-95.04543656,29.139741673
480916215,VE,4.927821595520973,1380.0,RES,181453.351,481677239003014,-94.76918354,29.37994484
481043324,AE,9.358297169399261,1080.0,RES,110644.444,481677213003000,-95.089429,29.519578
480976781,AE,12.060746036958694,2025.0,RES,166414.419,481677210001014,-95.02941072,29.464702965
481122919,AE,5.954424417858124,904.0,RES,146262.698,481677239004154,-94.66896565,29.443540221
480931025,AE,5.581838274526596,2338.0,RES,181349.517,481677220011007,-94.91199032,29.43999301
480897430,AE,11.453979338073731,2437.0,RES,191026.795,481677212011001,-95.02434472,29.531151529
480953758,VE,5.184549837989807,1664.0,RES,202459.817,481677218003023,-94.93745142,29.480944122
480913355,VE,8.995856331415176,1524.0,RES,206239.741,481677239002182,-94.65450436,29.443089061
480923042,AE,4.996719326257706,3432.0,RES,318239.072,481677257001010,-94.8378997,29.266676622
481146103,AO,14.196709839363098,792.0,RES,91436.3569,481677244001025,-94.7821565,29.2962335
480921706,AE,8.416880103492737,826.0,RES,72446.6097,481677247001015,-94.80099072,29.296239807
480947086,AE,5.025148865413666,770.0,RES,169007.694,481677238003033,-94.93561704,29.328065263
481124508,AE,9.372516241149903,3556.0,RES,218112.483,481677243005024,-94.77466512,29.307044697
481154403,AE,5.482385731339455,975.0,RES,151627.554,481677261001091,-94.9748875,29.1864685
480919573,AE,10.688637683763504,1706.0,RES,135647.259,481677250001015,-94.810407,29.2845245
480935619,AE,11.748818181505204,1252.0,RES,103516.796,481677218001019,-94.91510305,29.486147953
480914170,VE,9.664426478319168,2041.42,RES,252097.887,481677239002126,-94.697839,29.422462553
481165423,AE,4.307423267006874,2862.0,RES,306286.638,481677206002099,-95.09157095,29.437373571
480920469,AE,8.613229699306489,2481.0,RES,188322.555,481677253002032,-94.81823565,29.288588214
481119929,AE,11.24039993185997,2618.0,RES,199102.754,481677215001002,-95.05687839,29.552007867
480920153,AE,9.655103279056549,1451.94,RES,234733.997,481677248001038,-94.79030129,29.292092573
481036062,AE,15.469301898994445,2504.0,RES,281048.378,481677206002076,-95.10297495,29.447561803
480963637,VE,1.0900924287092686,1420.0,RES,189538.68,481677261002046,-95.0376165,29.141991
481123622,AE,11.333272106409073,1220.0,RES,118782.84,481677249002023,-94.8042963,29.286122619
481143003,VE,6.287776702055931,864.0,RES,142618.301,481677260001063,-94.91252267,29.218014464
481123050,AE,5.613871078839302,1462.0,RES,131612.259,481677242001008,-94.7722935,29.321521
481150180,AE,11.610734865570068,900.0,RES,85570.344,481677236002082,-95.0050735,29.3386355
480910909,VE,9.848103437900543,1320.0,RES,190973.992,481677239002025,-94.6229705,29.458645
480922235,AE,6.758211069278717,905.0,RES,146344.451,481677253001013,-94.8279365,29.285092
481123735,AE,11.979223776102065,1078.0,RES,94548.9652,481677250002003,-94.80778434,29.28337128
480922595,AE,10.692575345067977,1791.0,RES,149401.973,481677250001010,-94.80928083,29.285557166
480943858,VE,4.976133821182251,1308.0,RES,176845.023,481677238003041,-94.93385183,29.324245984
480901904,AE,11.341576081857681,5242.0,RES,482336.707,481677212021001,-95.02532591,29.501115846
481110747,AE,12.999171137332915,1470.49,RES,236596.751,481677244001033,-94.7809451,29.297577202
481112821,AE,6.998552336082459,1646.0,RES,122906.033,481677252002009,-94.82903478,29.289555102
481092382,VE,5.332392828159332,986.0,RES,152378.951,481677260001064,-94.9177128,29.214665601
480928169,AE,4.996719326257706,2062.0,RES,232974.135,481677260001020,-94.86760503,29.255980043
480947768,VE,3.502446087079048,1792.0,RES,212961.87,481677261001015,-94.9493265,29.2123725
480934141,VE,4.7854525334024425,1859.0,RES,271202.097,481677238002078,-94.91314812,29.294818255
480979666,AE,14.796648599128723,1126.0,RES,113448.292,481677232001059,-95.03023119,29.362580349
481015206,AE,12.606220073051453,2931.51,RES,475895.275,481677206002123,-95.078055,29.442029
480945589,AE,13.139044939308166,1140.0,RES,98054.3275,481677218001025,-94.9156001,29.487915766
481089231,AE,6.728080998601913,1234.0,RES,119274.273,481677246001001,-94.81675331,29.294349576
481137471,AE,7.4654115978240965,1504.0,RES,124064.233,481677246002033,-94.805478,29.297839341
480910391,AE,7.406013455429077,2397.24,RES,277453.117,481677239002025,-94.62433945,29.461869333
480928715,AE,3.408129555835724,2920.0,RES,210480.935,481677259001038,-94.87855106,29.269284204
481114461,VE,5.00035075109005,1361.0,RES,254298.781,481677238002068,-94.92359353,29.298584903
481015307,AE,15.28735128396988,2177.08,RES,212134.593,481677207003052,-95.076762,29.476962
481120088,AE,16.483147214965822,1444.04,RES,59146.9206,481677236001014,-95.05025205,29.348352008
480923461,AE,4.996719326257706,1488.0,RES,189293.098,481677257001013,-94.84375486,29.269850648
481146137,AE,9.538836671791076,671.0,RES,123890.682,481677244004019,-94.78421538,29.29862429
481008341,AE,11.520642676773072,2887.0,RES,284480.83,481677215003005,-95.0755695,29.54000045
481132701,AE,2.4236336617565155,2022.0,RES,230094.077,481677261001092,-94.9821765,29.194899
480922028,AE,10.024110014734267,3251.0,RES,203058.938,481677249001006,-94.8048023,29.288488803
481130697,AE,4.784943703708649,1568.0,RES,194847.432,481677261002076,-95.050054,29.140703
481086123,AE,4.538770646309852,890.0,RES,98788.4193,481677242001014,-94.77103801,29.318900394
480896635,AE,15.92270709350586,2161.0,RES,257654.124,481677205012008,-95.13686308,29.50436638
481100852,AE,11.671490147886276,1523.0,RES,251706.46,481677209002010,-95.06097485,29.450248436
480993901,AE,12.805699303922653,682.0,RES,83341.2402,481677216001041,-95.017121,29.538383
481002496,VE,2.1902286706018446,2515.0,RES,262130.072,481677261002023,-95.0544006,29.14056817
481119842,AE,10.577778516426086,1746.0,RES,216052.913,481677215002022,-95.05053071,29.545193019
480906918,AE,4.996719326257706,1102.0,RES,161899.429,481677258003007,-94.84020891,29.28729721
480999099,AE,12.792677800598144,1854.0,RES,217788.332,481677209002003,-95.05924899,29.450382103
481129813,AE,11.229864302120209,2400.0,RES,168045.12,481677218001021,-94.91705026,29.484618907
480955396,AE,16.678382939167022,1020.0,RES,155092.379,481677236003026,-95.03557846,29.336555076
481150588,AE,14.216188512744903,934.0,RES,87398.6749,481677236002042,-95.0081609,29.343082214
480895579,AE,13.394910009498597,2668.0,RES,290971.569,481677205012008,-95.12837366,29.50480674
480935764,VE,4.538122191557884,2513.0,RES,336897.927,481677238002056,-94.91694751,29.300118256
481086373,AE,9.883001880311966,1079.0,RES,94990.5664,481677244002033,-94.7765687,29.302896227
481022790,VE,5.021273390059471,1475.0,RES,194189.31,481677261002122,-95.086383,29.110732
481089397,AE,7.855406678380966,1220.0,RES,118782.84,481677253002020,-94.82140652,29.289393826
480947776,VE,3.5601018495464323,1791.0,RES,212882.631,481677261001015,-94.94953059,29.212304689
480907306,VE,1.8991645925736427,2135.0,RES,155745.12,481677241011013,-94.7491515,29.3195315
480937764,AE,6.200000646576881,935.303,RES,39595.48,481677218002015,-94.92887534,29.493824505
480950345,AE,5.200171809134483,1678.0,RES,203643.768,481677261001101,-94.94597883,29.201281043
481148393,AE,8.49576943468094,1492.0,RES,133323.224,481677253001032,-94.82502482,29.284876131
481020536,AE,12.342571199197769,2531.0,RES,190951.945,481677215001023,-95.05597765,29.544316807
481110735,AE,8.933496729803085,1560.0,RES,127395.889,481677243002015,-94.7805478,29.303941693
480950981,AE,7.5067312284851075,1587.56,RES,203081.492,481677218003007,-94.95125856,29.481974925
480916147,VE,4.927821595520973,1024.0,RES,155443.976,481677239003014,-94.769996,29.379467
480934224,VE,4.865487415838242,1818.0,RES,267143.582,481677238002078,-94.91258436,29.294847245
480980480,AE,11.866811133327484,2823.0,RES,323423.211,481677212021032,-95.02762389,29.4984098
480917297,AE,7.7598483836650844,1966.0,RES,166666.354,481677245001165,-94.79714769,29.299535977
480918471,AE,11.16801626794815,1484.0,RES,114736.196,481677250001013,-94.8056645,29.28574
481114942,AE,5.872180174207688,924.0,RES,81041.9702,481677218004031,-94.925412,29.4761145
481005139,AE,11.39840465385437,2833.0,RES,206026.346,481677215001004,-95.06353,29.551815
481169571,AE,5.956415541586876,2644.0,RES,200193.419,481677218001005,-94.92361473,29.497689513
481028821,AE,26.45401588748932,1784.0,RES,151526.697,481677234001002,-95.09777414,29.3827114
481123504,AE,7.867517685527801,1998.0,RES,231331.663,481677245001166,-94.798227,29.2991865
480916054,AE,8.761119622268676,2014.0,RES,149612.53,481677244003022,-94.7862665,29.2988445
480909068,VE,10.00984244576454,1560.0,RES,208886.717,481677239002025,-94.62864818,29.454678775
480942325,AE,8.8029140563488,910.0,RES,101388.171,481677218002026,-94.9412605,29.4926965
480910687,VE,8.541868388061523,1738.0,RES,231578.277,481677239002025,-94.5855685,29.475923
481162837,AE,4.0403842810964585,1457.054,RES,137002.245,481677237001004,-94.95187542,29.336016808
480962249,AE,2.011811312651634,2944.0,RES,290412.156,481677261001140,-94.988125,29.198365166
480913141,AE,2.923064281606674,1293.224,RES,50362.3761,481677239004120,-94.65017698,29.463905023
480972038,AE,11.358127713403702,2871.43,RES,244461.429,481677237002010,-95.00911127,29.347659105
480958229,AE,5.546721985735894,856.0,RES,121764.904,481677261001150,-94.975913,29.1851245
480982364,AE,7.771341442375183,2040.0,RES,231398.13,481677215004070,-95.0324585,29.546053
481064718,AE,21.20494910385132,2906.0,RES,321460.469,481677206001057,-95.15220848,29.430025403
480912492,AE,5.608555548963547,720.0,RES,86180.6131,481677239004114,-94.64125296,29.46137333
481149838,VE,4.996719326257706,1904.0,RES,226384.253,481677261001113,-94.94933739,29.198099926
480947517,AE,6.871992585172653,832.0,RES,81189.9678,481677219002021,-94.95469398,29.408924654
480983465,AE,10.29457118344307,1159.0,RES,115363.675,481677232001074,-95.03487215,29.356808728
480920554,AE,10.800689726247787,2142.0,RES,241697.151,481677248001044,-94.7962397,29.290894955
481143742,AE,6.185143288846016,1299.0,RES,105827.862,481677237001031,-94.96695675,29.336971615
480935566,VE,3.6884035892772675,2528.0,RES,282243.158,481677238002075,-94.916934,29.2948065
480939063,AE,6.471931985015869,3924.74,RES,761374.492,481677218002027,-94.92886703,29.486613231
480926075,AE,8.19967905011177,956.0,RES,83848.6185,481677254003026,-94.82520947,29.282541811
481161672,AE,9.732931146917343,2045.0,RES,231758.036,481677255002015,-94.82289387,29.270960145
480953910,VE,7.0372132240390775,934.0,RES,87398.6749,481677237001056,-94.96539062,29.334419762
481118954,AE,11.501533208026887,1602.0,RES,139291.671,481677211003010,-95.0266601,29.467750964
480971772,AE,5.012696031093597,1130.0,RES,164030.831,481677261001160,-94.981981,29.191436
480982732,AE,12.59056720448494,1480.0,RES,218812.877,481677212021022,-95.032878,29.507009
480984585,AE,12.104637584657668,1506.0,RES,190583.95,481677232001062,-95.0327425,29.3610655
481022666,AE,4.977034148588181,2498.0,RES,264293.625,481677261002122,-95.090506,29.1091325
480922054,AE,8.863913389186859,801.0,RES,79079.9329,481677247002010,-94.8039815,29.293673
481019889,AE,13.973170512332915,2209.0,RES,261226.272,481677206002088,-95.08371238,29.447325497
480983154,AE,7.708619676046371,2068.0,RES,233400.549,481677215004068,-95.03434875,29.549262449
481003649,AE,11.434985636882782,2064.0,RES,144579.653,481677211003003,-95.02911493,29.470116164
480923459,AE,4.996719326257706,2180.0,RES,241092.417,481677257001013,-94.84061984,29.263022551
480967551,AE,6.886253896436691,1086.28,RES,140769.647,481677236002013,-94.97017113,29.333437269
481012915,AE,10.83913159450531,1655.0,RES,142930.205,481677209004008,-95.0726955,29.456607
480922847,AE,4.996719326257706,1213.0,RES,118382.918,481677256003009,-94.83689821,29.27012479
480983568,AE,12.96184157626152,1500.0,RES,55783.494,481677211004045,-95.03719625,29.475927647
480938243,AE,8.510588463964462,744.0,RES,76263.9521,481677218002041,-94.92477782,29.484578792
480937872,AE,7.702569256858825,1250.0,RES,121965.724,481677218002015,-94.9240765,29.4959905
480919163,AE,7.091365062427521,1676.0,RES,124590.243,481677243003021,-94.78324882,29.307856292
480935551,VE,4.736767583146095,4912.0,RES,525021.776,481677238002075,-94.91434078,29.293437282
481129627,AE,12.14442173078537,1273.0,RES,104563.485,481677211002027,-95.03819835,29.473813753
480933808,VE,8.154982605018615,3639.0,RES,336897.144,481677260001047,-94.905753,29.2213655
480899236,AE,12.841217259197235,2308.0,RES,287082.894,481677212021001,-95.01062584,29.506283759
480984546,AE,11.382071259794236,1404.0,RES,128191.539,481677232001062,-95.03273215,29.360715246
481077380,AE,27.2492294821167,4231.0,RES,522279.611,481677201001021,-95.20109477,29.545040427
481123408,AE,10.163936101703644,1436.84,RES,233196.52,481677248002007,-94.7924455,29.2910975
481142642,AE,4.996719326257706,1495.0,RES,189797.934,481677240002093,-94.86240319,29.293304421
481164611,AE,4.996719326257706,1584.0,RES,274957.44,481677256003011,-94.83704449,29.27255446
481008769,AE,5.0032809217786784,896.0,RES,145575.895,481677261002142,-95.06918454,29.129440676
480909857,AE,6.70302279838562,1360.0,RES,193743.935,481677239002025,-94.63146156,29.458033692
480955703,VE,5.193570711846352,1890.0,RES,220512.786,481677261001128,-94.9777265,29.179718
481086003,AE,8.419333906335831,1248.0,RES,103314.847,481677242003004,-94.76867008,29.315636705
481156030,AE,10.819648227844239,755.0,RES,88811.8459,481677254001044,-94.819162,29.2831795
481089140,AE,6.866697783946991,2409.0,RES,168435.592,481677246002055,-94.8127385,29.295942
480987717,AE,10.949169437971115,2490.0,RES,279918.394,481677214003023,-95.04292103,29.535600692
481113034,AE,4.996719326257706,1190.0,RES,168267.337,481677258001003,-94.84333641,29.272361076
480916939,AE,8.8353000299263,1376.322,RES,226843.981,481677244004026,-94.79265828,29.29680763
480900676,AE,12.38693989695549,4960.0,RES,466085.817,481677212021001,-95.02334763,29.500870826
480918156,AE,8.84571754547119,3377.43,RES,542066.186,481677247002009,-94.8032695,29.293955
480984657,AE,15.002309661006928,840.0,RES,140291.141,481677211004001,-94.99784481,29.495695584
481170661,VE,10.083343110141755,2094.0,RES,256192.071,481677239002039,-94.62916137,29.458054058
480967309,AE,10.993240112495423,1400.0,RES,110408.592,481677237001035,-94.99887438,29.344608519
481129196,AE,13.329598335227967,1833.0,RES,154695.604,481677232002025,-95.00086178,29.353443394
481171424,AE,10.435137244110107,2742.0,RES,221750.239,481677232001065,-95.03410795,29.358010014
481150731,AE,12.271126973352432,973.251,RES,40686.2613,481677211002014,-95.04077802,29.477435254
480928614,AE,4.996719326257706,2380.0,RES,253563.134,481677257001016,-94.84423036,29.268195497
481111671,AO,14.634486413917541,3632.0,RES,336436.471,481677250003025,-94.8073822,29.278484968
480910919,VE,10.00305752837181,2800.0,RES,301714.694,481677239002025,-94.622943,29.4576345
481012955,AE,12.30455250828743,2920.0,RES,303260.414,481677208002022,-95.07480982,29.464332508
481161887,AE,10.122359905109406,5192.0,RES,334952.073,481677248001027,-94.797089,29.2915945
481143989,AE,14.521921239566803,1065.0,RES,94252.583,481677236002023,-95.01033959,29.345468108
480950302,AE,5.9410689094924924,580.0,RES,115762.45,481677261001101,-94.943216,29.202757
481131542,AE,4.99999992846489,1612.0,RES,181495.451,481677238001106,-94.94141387,29.332812468
480910955,VE,9.875979952316284,1632.0,RES,214700.176,481677239002025,-94.5857655,29.4749575
481120582,AE,12.133059301681518,1519.0,RES,116462.62,481677208003040,-95.07248017,29.461883454
481010075,AE,14.306698403396606,1395.0,RES,110194.205,481677211002016,-95.04200974,29.476957447
480919427,AE,6.822756956815719,2028.63,RES,323194.236,481677246002043,-94.809555,29.2980915
481089974,VE,5.95079377523899,2300.0,RES,252159.81,481677260001051,-94.8893745,29.2323565
480912947,AE,2.46295551987648,1632.0,RES,141358.847,481677239004120,-94.65098099,29.464695665
481008826,AE,10.223856762523651,2242.0,RES,248436.645,481677209002014,-95.0681905,29.449748
480911151,VE,8.985525641536713,2106.0,RES,306283.857,481677239002065,-94.59468743,29.469779813
481073037,AE,19.440915950107573,2625.0,RES,302561.541,481677202001000,-95.17256979,29.502066135
480990432,AE,14.154338914146424,1500.0,RES,55783.494,481677211002022,-95.044832,29.472465
480999081,AE,13.949674391899109,1746.0,RES,209271.098,481677209002003,-95.05266536,29.447602366
480927038,AE,4.940334269151688,1302.0,RES,176436.851,481677253001022,-94.83003038,29.280413282
480929160,AE,4.996719326257706,1943.0,RES,161616.115,481677258003046,-94.8459025,29.2771005
481127159,AE,8.569064376983642,1707.0,RES,126309.688,481677253002023,-94.82080284,29.288146662
481098373,AE,13.316540067882539,1280.0,RES,122077.409,481677212011004,-95.0285905,29.5287875
480927156,AE,5.255134411516189,8289.11,RES,675214.455,481677256002015,-94.83290858,29.267805845
480939307,AE,5.64807960919857,1991.33,RES,66576.7991,481677218004009,-94.92738313,29.479640252
480914193,AE,1.8956972369623184,1164.0,RES,115646.882,481677239004139,-94.7031174,29.430391576
481119009,AE,12.052451448068618,1616.0,RES,140258.829,481677211004027,-95.029143,29.476159
480979699,AE,6.705489898853302,1524.0,RES,191850.922,481677215004050,-95.027977,29.5414805
481127464,AE,8.7948228428936,1498.0,RES,115432.182,481677254003046,-94.82502816,29.281269679
481007039,VE,4.484767428431511,3836.0,RES,349565.571,481677261002031,-95.07062682,29.132905532
481098303,AE,10.951788287801742,1446.0,RES,186188.244,481677211004018,-95.0244775,29.473528
481146615,AE,9.454633766260146,4332.0,RES,251996.26,481677247002019,-94.79656089,29.294343282
481037047,AE,15.619333521728516,1830.0,RES,242932.714,481677206001004,-95.1089829,29.447428401
481161260,AE,6.407415430474281,6516.1309,RES,1038255.12,481677245001049,-94.7960637,29.305496392
481119888,AE,7.931074855566025,896.0,RES,145575.895,481677215002018,-95.05026028,29.549087604
480907005,AE,4.996719326257706,960.0,RES,103162.014,481677258002006,-94.8337207,29.277674162
480929030,VE,4.3527947621011736,1824.0,RES,215474.174,481677258003032,-94.871384,29.28269
481152993,AE,8.13108833806038,5016.0,RES,276978.688,481677243001050,-94.77870759,29.307698971
481142999,VE,6.16347911175251,1128.0,RES,163881.846,481677260001063,-94.91296878,29.217791367
480961969,AE,14.629387948207855,1288.0,RES,175470.001,481677217006016,-94.98369214,29.497736678
481124684,AE,8.896607554769515,3165.54,RES,510674.466,481677244001007,-94.7865732,29.297392341
480922398,AE,9.77117667965889,1986.0,RES,148352.221,481677250001000,-94.8060598,29.2884759
481131645,AE,13.438965821971893,2403.0,RES,272630.946,481677208004022,-95.07743081,29.455693716
480909736,VE,7.576442852067947,1476.0,RES,202550.708,481677239002025,-94.65165521,29.445505123
481092063,VE,6.01980727353096,1296.0,RES,176024.963,481677260001058,-94.91381018,29.21724587
480944766,AE,6.56204216471672,2997.0,RES,291675.373,481677261001018,-94.93805977,29.218907361
480947637,AE,10.548492453804016,600.0,RES,65449.152,481677218004000,-94.918693,29.481382
481116274,AE,10.016405996818543,1140.0,RES,98054.3275,481677226001006,-94.96153361,29.384962531
481045224,AE,11.913057142791748,2337.0,RES,181306.4,481677213003002,-95.08758874,29.521703302
480899438,AE,12.239109422197341,4809.0,RES,456930.813,481677212021001,-95.02686812,29.499960256
480921608,AE,8.588231729507447,2866.0,RES,283076.913,481677255002007,-94.82468706,29.274396474
481125573,AE,14.816701417007446,1565.63,RES,245699.976,481677218001018,-94.91266261,29.494935343
480945208,AE,3.661053113245964,840.0,RES,159236.017,481677238003034,-94.9391925,29.327164537
480913846,VE,5.535545723376274,1471.0,RES,202155.936,481677239002126,-94.699912,29.4147185
480911052,VE,9.662887082719802,1134.0,RES,176651.846,481677239002055,-94.58709359,29.474446202
480981304,AE,6.691154277334213,1561.0,RES,194380.259,481677215004019,-95.02939263,29.543823149
480919590,AE,6.733066825609207,1120.0,RES,108138.508,481677246002042,-94.81038454,29.297970201
480921695,AE,11.641554848299027,975.0,RES,151627.554,481677249002002,-94.8005795,29.2878525
481122982,VE,4.927821595520973,1240.0,RES,172001.55,481677239003008,-94.756613,29.3865725
480910619,VE,8.788803712234497,1812.0,RES,230627.669,481677239002025,-94.60299665,29.469114832
481144125,AE,12.17338239271164,3517.0,RES,243712.553,481677215001041,-95.05723395,29.544704201
481101057,AE,11.662942904129029,1485.0,RES,132927.559,481677209003021,-95.06778465,29.460386584
480896621,AE,15.341217614536285,4051.0,RES,369352.084,481677205012008,-95.13248654,29.499774134
481016698,AE,3.9874616907691953,1188.0,RES,168133.387,481677261002075,-95.05147956,29.137690184
480901481,AE,12.608400883483887,3056.0,RES,340244.421,481677212021001,-95.035726,29.50436574
480936428,AE,4.612935018596649,1844.0,RES,217021.369,481677220012002,-94.91986716,29.417402137
480953712,AE,7.019536769895554,1114.5,RES,46783.1357,481677218003023,-94.94585,29.4825885
481157191,VE,8.76960428896904,1904.0,RES,243363.072,481677239002085,-94.625237,29.455966
481170935,AE,4.99999992846489,2296.0,RES,195995.681,481677238001068,-94.94047908,29.335523798
480895580,AE,14.196204529628753,3130.0,RES,321183.053,481677205012008,-95.12836176,29.504523451
481094295,VE,5.268731232657433,988.0,RES,152513.269,481677218003032,-94.94641591,29.477230632
481166569,AE,11.893484603824616,810.0,RES,92774.1729,481677209003027,-95.05556274,29.463538917
481112692,AE,6.394054837722778,2494.0,RES,163276.139,481677256002004,-94.82634999,29.275282182
481077435,AE,27.995295056266784,3891.0,RES,387065.361,481677201001021,-95.20337491,29.546278594
481142468,AE,7.1336272600078585,776.0,RES,77463.9653,481677254003004,-94.82715963,29.283910995
481099538,AE,4.461635037140846,1492.0,RES,189582.018,481677261002085,-95.0439,29.1446165
480945600,AE,12.188781824197768,1496.0,RES,133548.346,481677218001014,-94.91715438,29.492245707
481000355,AE,4.644737461118698,1858.0,RES,223749.586,481677261002029,-95.05204433,29.138511005
481111471,AE,9.858467762947082,2538.0,RES,173835.556,481677247002051,-94.80065893,29.291320712
481027557,AE,21.17635921098709,4960.0,RES,433568.202,481677233003034,-95.08695969,29.412332074
481113900,VE,3.3929776948308943,2000.0,RES,246171.36,481677238002042,-94.90402182,29.300543927
481157022,AE,11.87613276816368,1548.0,RES,117858.887,481677209003003,-95.05881071,29.4672472
480919939,AE,9.123749755849838,2206.0,RES,175403.196,481677244001043,-94.78682661,29.294462045
480945906,AE,6.887558628072739,1604.0,RES,204357.193,481677261001126,-94.9422685,29.202192
480913397,VE,6.719375747776032,1610.0,RES,212647.851,481677239002141,-94.68619854,29.424739273
481119377,AE,7.75481014837265,1604.0,RES,197287.565,481677215004072,-95.03398475,29.545885535
480922579,AE,9.849109364089966,672.0,RES,82614.5187,481677250001002,-94.80834943,29.287711738
481026946,AE,12.576163530416489,1835.0,RES,154823.82,481677213003009,-95.09083545,29.516496837
480990217,AE,11.394917547359466,2240.0,RES,152549.591,481677236002078,-95.012645,29.340617
480982788,AE,12.430439555835724,3754.86,RES,482758.472,481677211004050,-95.032396,29.4802665
480914123,VE,6.145941891560555,1980.0,RES,247711.884,481677239002126,-94.69134483,29.420607864
480923675,AE,4.996719326257706,1560.0,RES,194313.225,481677257001007,-94.84059061,29.269277035
480980039,AE,13.056332149944305,1448.0,RES,130800.189,481677237001026,-94.99524022,29.347375329
481153287,AE,8.050654135780334,3862.69,RES,216942.289,481677251001001,-94.80518901,29.295864471
480936347,AE,10.02977323838234,1500.0,RES,115531.02,481677218001031,-94.91970194,29.490677241
481154815,VE,8.684778741722107,1166.0,RES,166626.863,481677261002114,-95.0502565,29.1358825
480953170,AE,12.674762287883759,1452.0,RES,186639.754,481677217006053,-94.9638765,29.49093
481161109,AE,8.89728182255745,1464.0,RES,137467.983,481677253002035,-94.82120954,29.287361212
481031532,AE,5.0032809217786784,810.0,RES,137250.851,481677261002140,-95.070191,29.1273415
481113082,AE,4.996719326257706,2292.0,RES,183947.406,481677258001003,-94.84302462,29.27230168
480892722,VE,7.427527447586059,11991.375,RES,395080.071,481677261002033,-94.992882,29.1725245
481117713,AE,6.158560163974762,2815.0,RES,205090.777,481677232002028,-94.99418655,29.352842313
481110490,AE,5.038038174705505,1056.0,RES,109119.656,481677242001009,-94.77128452,29.322509192
481138581,VE,3.3340649157333373,6980.0,RES,555610.233,481677258003034,-94.86975587,29.281030302
481134058,AE,14.983253382759095,1439.0,RES,130273.566,481677236001049,-95.0387295,29.343205
480933861,VE,7.151142578229904,4473.0,RES,386613.381,481677260001047,-94.88785588,29.232472098
481086182,AE,6.133260650982857,1565.0,RES,201366.606,481677242001007,-94.77224803,29.320473831
480911064,VE,8.00573632434845,1640.0,RES,215440.772,481677239002055,-94.5891898,29.474654742
480972091,AE,8.68741558245659,2118.28,RES,176168.347,481677237002010,-95.009922,29.3493035
480913736,VE,4.990157730736732,1907.0,RES,238412.867,481677239002126,-94.7085511,29.405791804
480914049,VE,4.928837299375534,1977.0,RES,243874.791,481677239002126,-94.7056775,29.4074375
480912098,VE,8.845124627857208,2332.0,RES,269521.894,481677239002197,-94.6089905,29.465738833
481089790,AE,4.996719326257706,1064.0,RES,109632.636,481677258003056,-94.84153368,29.27646998
481141608,AE,10.516881653518677,814.0,RES,79973.4096,481677244003029,-94.777638,29.3012625
481097535,AE,14.12178007144928,1360.78,RES,52213.3079,481677236002041,-95.0047925,29.3418215
481018511,AE,12.128075039100647,1313.0,RES,123787.633,481677213004015,-95.082026,29.52399
481124530,AE,8.999394281768799,644.0,RES,80501.2776,481677243005015,-94.77610489,29.307614086
480964564,VE,4.0635733828449245,1275.0,RES,174554.104,481677261002046,-95.0376927,29.142453169
480896595,AE,16.387739105186462,2924.0,RES,305658.536,481677205012008,-95.13751722,29.504356627
480926299,AE,5.0096340574789044,1112.0,RES,112611.457,481677253001022,-94.82918822,29.281537757
480993613,A,14.774361780319214,1235.06,RES,48706.7329,481677211004059,-95.05427165,29.477040016
480909743,VE,10.178361677742004,2349.0,RES,270616.587,481677239002025,-94.6108975,29.462567
481089210,AE,5.817074817914963,1224.0,RES,179525.255,481677240002029,-94.81608219,29.297978375
481119649,AE,5.840530654368401,1320.0,RES,177650.225,481677261002098,-95.0444075,29.1415415
481147959,AE,8.804217223558426,1703.82,RES,257579.255,481677247001054,-94.80020128,29.295156603
480980108,AE,11.803939182062148,2257.0,RES,283703.252,481677212021032,-95.03025483,29.501171238
481089962,AE,5.015441599464417,1950.0,RES,162047.457,481677259002003,-94.87178855,29.250171949
480923666,AE,4.996719326257706,1582.0,RES,195770.943,481677257001007,-94.8395505,29.269695
480936798,AE,4.996719326257706,917.0,RES,100575.571,481677220012017,-94.92174934,29.416351368
480909095,VE,10.055344570465088,1344.0,RES,192657.255,481677239002025,-94.62664278,29.458647409
481017996,AE,11.842007152404785,964.0,RES,88927.001,481677209001025,-95.0520545,29.4631885
480920033,AE,6.276755317912102,3585.23,RES,548369.413,481677246002024,-94.81291432,29.297908202
480964419,VE,3.847032517414093,2766.0,RES,278989.613,481677261002046,-95.0073742,29.160923934
481077383,AE,25.900856606597902,4267.0,RES,371919.98,481677201001021,-95.20200545,29.545729562
480961793,AE,3.7700294933843614,1440.0,RES,185734.08,481677261001165,-94.98506357,29.192386588
